"","X","PLT_CN","LarLar_biomass","PicGla_biomass","PicMar_biomass","BetNeo_biomass","PopBal_biomass","PopTre_biomass","PopBalTri_biomass","betula_sh_biomass","salix_sh_biomass","alnus_sh_biomass","sphagnum_biomass","turfmoss_biomass","feathermoss_biomass","STDAGE"
"300",252,346098269489998,NA,NA,219.125565851883,NA,NA,NA,NA,760.780008079727,NA,NA,1343.7663,794.083126951573,415.37359906576,NA
"301",253,346098270489998,NA,1675.26710852354,607.132862492321,1342.64851921998,NA,NA,NA,NA,NA,168.815392415628,0,38.7194182458,195.594452821543,11
"302",254,346098271489998,NA,NA,497.089602852642,1006.99926469841,NA,8.90426430533832,NA,NA,NA,NA,0,63.2494019905905,277.101495149908,36
"303",255,346098272489998,NA,NA,444.068289500232,104.488841639133,NA,NA,NA,584.373078890047,NA,442.256436500261,362.8736,284.575214768257,657.4755485468,11
"304",256,346098273489998,NA,7.37905411260448,368.814226451606,3516.87232299069,NA,36.3645317159165,NA,NA,3184.08725240895,129.892405387377,0,242.448275244424,220.65276594819,37
"305",257,346098277489998,NA,NA,4693.12671275617,1318.63959039777,NA,20.6081833860082,NA,NA,NA,NA,0,12.9483430701333,2871.80435,124
"306",258,346098278489998,NA,NA,2147.82240490768,NA,NA,NA,NA,972.618007881397,NA,834.070732409048,1242.80705297777,10.667009666,711.333002443767,68
"307",259,346098279489998,NA,419.755749273609,190.748862046745,NA,NA,NA,NA,1236.4,83.9347347976063,NA,635.0288,17.0328407518667,1326.95449682453,99
"308",260,346098281489998,NA,NA,1485.85607501084,NA,NA,NA,NA,600.443066988605,1705.96511847847,NA,1808.6981,341.70064211536,2098.73529230769,81
"309",261,346098282489998,NA,1704.12214710058,NA,NA,NA,645.130194157636,NA,NA,NA,NA,0,158.328720667488,279.71240105768,13
"310",262,346098283489998,NA,1481.47903047381,NA,NA,NA,192.189696765862,NA,NA,NA,NA,0,8.10847244545455,62.7490176558667,15
"311",262,346098283489998,NA,1481.47903047381,NA,NA,NA,192.189696765862,NA,NA,NA,NA,0,8.10847244545455,62.7490176558667,72
"312",263,346098284489998,NA,843.524356245676,798.350159074456,NA,NA,NA,NA,NA,4993.8493309649,2072.30183771015,0,316.2770463832,0,13
"313",264,346098285489998,NA,32.9506298753045,NA,NA,NA,8377.00071772221,NA,NA,43.3714509345432,NA,0,7.728187098,125.20877364544,70
"314",265,346098286489998,NA,4386.43822522927,NA,17.1113421747126,NA,617.037591309557,NA,NA,NA,NA,0,145.1371249772,4867.97479098369,71
"315",266,346098288489998,NA,2105.06322694764,NA,114.829294546979,NA,NA,NA,NA,331.354813483132,58.6015652827203,0,194.796995966286,90.8761479578,6
"316",267,346098289489998,NA,5198.56002775556,33.7138482596935,NA,NA,890.29599442649,NA,NA,NA,NA,0,56.0221500176,1681.34241572,89
"317",268,346098291489998,NA,1766.08527117272,NA,NA,NA,1220.73216244444,NA,NA,38.714238378495,NA,0,51.8516487727111,571.227815977659,46
"318",269,346098292489998,NA,NA,NA,5329.61830886138,NA,NA,NA,NA,NA,248.984379527393,0,112.4172944067,252.996144887243,27
"319",270,346098294489998,NA,NA,1025.70913984259,NA,NA,NA,NA,549.261489371773,27.0959521189644,23.538180489859,0,199.20977910305,2274.46987142027,81
"320",271,346098295489998,NA,1030.16048905698,NA,NA,849.545079428502,4740.54985598789,NA,NA,880.611489412111,NA,0,25.06241856624,23.8310395120667,44
"321",271,346098295489998,NA,1030.16048905698,NA,NA,849.545079428502,4740.54985598789,NA,NA,880.611489412111,NA,0,25.06241856624,23.8310395120667,NA
"322",272,346098296489998,NA,210.76364600449,2538.69384720906,NA,NA,2911.05191116426,NA,NA,NA,75.4004882868254,0,10.5161298470667,394.141708423647,69
"323",273,346098298489998,NA,1633.83475791087,260.07529284366,NA,NA,NA,NA,NA,95.2568299095748,113.020726516323,0,246.852244188114,2429.9649640792,70
"324",274,346098299489998,NA,NA,2019.66548758476,NA,NA,NA,NA,NA,83.9347347976063,NA,0,153.834129778167,752.707426137617,146
"325",275,346098300489998,NA,44.8881743290734,241.12017422776,NA,NA,NA,NA,90.1238879001107,248.518314174556,NA,1859.7272,298.910508076756,1928.01782500038,58
"326",276,346098301489998,NA,488.677828789958,NA,NA,NA,NA,NA,886.147262758296,2160.13185162474,713.392885931038,0,30.6558962521,500.936520272916,104
"327",277,346098304489998,NA,1076.66207535624,NA,NA,NA,NA,NA,NA,NA,1704.0664070396,0,146.5201610046,1762.07970270687,250
"328",278,346098332489998,NA,NA,1374.82362119229,NA,NA,82.9321901977133,NA,NA,4037.42952493476,NA,0,352.911391505925,0,13
"329",279,346098333489998,NA,NA,1040.19787081063,NA,NA,NA,NA,101.99682087699,476.776231611105,NA,2018.4844,377.203892613217,1890.1211298624,NA
"330",280,346098334489998,NA,NA,1005.1310448055,NA,NA,NA,NA,679.652396939285,NA,106.454404882376,3194.38792451499,163.681502181684,1102.6846921152,NA
"331",281,346098335489998,NA,27.4303350414487,126.163010456122,704.350947221716,NA,29.2208231229208,NA,593.943666060219,3261.13741243637,NA,0,870.66927701,6.0693331152,12
"332",282,346098336489998,NA,NA,258.451614601126,NA,NA,NA,NA,391.277742264332,NA,NA,1787.90846666667,0,1031.27475883255,95
"333",283,346098337489998,NA,853.512189819751,NA,NA,NA,NA,NA,1236.4,NA,NA,0,606.262331896,33.7304165368,NA
"334",284,346098338489998,NA,1272.460615325,NA,NA,NA,NA,NA,155.216438874675,NA,1730.85663108275,0,116.840542963886,2227.04778039216,50
"335",285,346098339489998,NA,NA,718.103260390947,56.035637830203,NA,NA,NA,443.173372619074,NA,41.8446498338758,3058.44924150491,96.60429143856,2089.7919492936,76
"336",286,346098340489998,NA,14104.0852338806,NA,258.199959842909,554.683678810824,NA,NA,NA,NA,401.215624679352,0,44.4277941872,1480.45963719843,109
"337",287,346098341489998,NA,NA,1810.16222131452,NA,NA,52.4523132808639,NA,429.68157361632,NA,73.7094060833768,0,55.7343491335429,3403.90933619483,82
"338",288,346098342489998,NA,NA,2899.06642505082,31.6401486488105,NA,NA,NA,NA,NA,NA,1088.6208,148.633192877067,2759.94522436288,112
"339",289,346098343489998,NA,86.8272017819624,156.345903875551,NA,NA,NA,NA,313.398039722738,1699.38193226468,NA,236.3755908848,79.2415849765333,830.237840019067,11
"340",290,346098344489998,NA,NA,656.129126434062,NA,NA,NA,NA,910.618406658327,NA,NA,5352.3856,205.292589457152,2107.0617777212,0
"341",291,346098345489998,NA,506.093744447572,21.0333604512371,NA,NA,NA,NA,407.104908802056,1984.21200545713,NA,867.859992757333,639.698615022024,1736.15202811473,202
"342",291,346098345489998,NA,506.093744447572,21.0333604512371,NA,NA,NA,NA,407.104908802056,1984.21200545713,NA,867.859992757333,639.698615022024,1736.15202811473,175
"343",292,346098346489998,NA,739.312561655667,64.2291053327283,NA,NA,NA,NA,951.018810150428,NA,201.229320007963,3719.4544,108.825841779133,2851.35908468228,181
"344",293,346098347489998,NA,194.93308548234,3263.34639210341,1831.35167410027,NA,738.40368172896,NA,NA,NA,1028.30340669348,4067.20826666667,426.787225195689,3009.23111890471,74
"345",294,346098348489998,NA,NA,1489.49103436694,NA,NA,NA,NA,178.657881690862,NA,NA,2626.29768,933.865882352941,3573.51610434783,196
"346",295,346098349489998,NA,286.355605569641,2252.83718016968,154.547638546092,NA,28.4488450305664,NA,111.317624872927,570.684308054932,NA,45.3592,419.197670713496,3670.4318836457,92
"347",296,346098350489998,NA,NA,885.882150292078,NA,NA,NA,NA,NA,NA,NA,0,288.698677524582,0,NA
"348",297,346098352489998,NA,NA,1100.45753800772,82.4929600836109,NA,NA,NA,359.928505443216,NA,NA,2107.92149785432,127.70544380368,3162.8767404376,89
"349",297,346098352489998,NA,NA,1100.45753800772,82.4929600836109,NA,NA,NA,359.928505443216,NA,NA,2107.92149785432,127.70544380368,3162.8767404376,12
"350",298,346098353489998,NA,420.391293545588,288.751726704748,NA,NA,NA,NA,1218.04545913925,487.72713814136,NA,0,517.8594063896,682.8123131624,NA
"351",299,346098354489998,NA,NA,1104.65823630042,72.4391027321216,NA,NA,NA,249.808317229758,NA,NA,1763.80154008042,71.1208996810222,1071.93361039189,111
"352",300,346098355489998,NA,NA,1255.89614667057,NA,NA,NA,NA,345.422891309215,547.521974253533,221.861663247255,2597.98728275862,484.118968396,2371.58505191744,103
"353",301,346098356489998,NA,NA,785.489704287217,215.239762402677,NA,NA,NA,298.145216549752,NA,NA,2144.25309090909,919.375380782779,1691.66938115497,13
"354",302,346098358489998,NA,NA,NA,1641.78648220479,NA,215.198056976711,NA,NA,NA,412.062435494989,0,98.2107419376,93.5737465202667,14
"355",303,346098359489998,78.8109498462042,NA,818.569942036217,NA,NA,NA,NA,139.871844812627,NA,NA,1283.01737142857,390.95234186336,2790.88677714286,62
"356",304,346098360489998,NA,292.612793953481,900.338317641154,60.4183109863609,NA,NA,NA,NA,NA,NA,499.6030797428,274.1592674904,6.3468407008,NA
"357",305,346098361489998,NA,NA,447.422685150742,4870.96110327127,NA,NA,NA,NA,NA,1052.9375038956,0,133.57899753984,495.73580424592,139
"358",305,346098361489998,NA,NA,447.422685150742,4870.96110327127,NA,NA,NA,NA,NA,1052.9375038956,0,133.57899753984,495.73580424592,NA
"359",306,346098362489998,NA,7.37905411260448,1210.7599412757,NA,NA,NA,NA,214.54702510377,NA,71.5603466458512,192.8039742772,18.6425858408,2067.5016,84
"360",307,346098363489998,NA,1233.69023507874,94.3731143020385,7370.21149199494,NA,NA,NA,NA,27.0959521189644,25.9784810774755,997.9024,161.033543892133,2669.4314163567,67
"361",307,346098363489998,NA,1233.69023507874,94.3731143020385,7370.21149199494,NA,NA,NA,NA,27.0959521189644,25.9784810774755,997.9024,161.033543892133,2669.4314163567,58
"362",308,346098365489998,NA,2856.13176988259,2312.03341280544,2993.14399940429,NA,NA,NA,NA,NA,656.537904689813,2216.9309,672.171382516445,2169.7423365613,139
"363",308,346098365489998,NA,2856.13176988259,2312.03341280544,2993.14399940429,NA,NA,NA,NA,NA,656.537904689813,2216.9309,672.171382516445,2169.7423365613,171
"364",309,346098366489998,NA,8707.91050148987,NA,4319.5484484447,NA,NA,NA,NA,NA,702.237963632894,0,26.370874997,499.439252820615,172
"365",310,346098367489998,NA,457.948104393347,359.060517264351,3578.3988155384,NA,3614.1587894474,NA,NA,NA,NA,0,22.7343485544,610.854897855,78
"366",311,346098369489998,NA,2377.9205642505,1939.56592521699,241.67581174699,NA,NA,NA,NA,3116.52175262936,260.211273875725,1108.54615308864,173.22818186336,1649.5658928851,85
"367",311,346098369489998,NA,2377.9205642505,1939.56592521699,241.67581174699,NA,NA,NA,NA,3116.52175262936,260.211273875725,1108.54615308864,173.22818186336,1649.5658928851,158
"368",312,346098370489998,NA,62.7641477343041,1332.31257580653,11.8844512431941,NA,NA,NA,NA,8410.48120683607,NA,1845.51035018251,218.679948902756,3301.247055221,79
"369",312,346098370489998,NA,62.7641477343041,1332.31257580653,11.8844512431941,NA,NA,NA,NA,8410.48120683607,NA,1845.51035018251,218.679948902756,3301.247055221,NA
"370",313,346098372489998,NA,24.1720153811568,NA,NA,NA,NA,NA,NA,6506.11921641174,2035.24422835979,0,0.1094971088,0.4927256498,NA
"371",313,346098372489998,NA,24.1720153811568,NA,NA,NA,NA,NA,NA,6506.11921641174,2035.24422835979,0,0.1094971088,0.4927256498,NA
"372",314,346098373489998,NA,2329.10131675582,1112.74922297996,1081.40093951749,NA,1113.36699129802,NA,NA,59.8288132137699,NA,0,75.1434341756,0,0
"373",315,346098376489998,NA,NA,55.5915342205072,NA,NA,NA,NA,101.898186218342,535.693051745783,29.6079346928236,471.2697162782,52.7720661393143,540.228721543744,83
"374",316,346098380489998,NA,626.380514129781,NA,NA,NA,7.05193969211202,NA,825.074028841543,NA,889.710497143471,0,20.52708823584,339.6359344226,110
"375",317,346098383489998,NA,2410.81051778559,501.257076330182,512.528210397117,NA,NA,NA,NA,8612.01631162647,25.9784810774755,2831.71005714286,453.592,1393.90529289881,102
"376",318,346098423489998,NA,NA,381.226342901151,NA,NA,NA,NA,252.556244919705,2462.5600512995,NA,0,726.317593357475,0,11
"377",319,346098425489998,NA,NA,85.3119460595146,2818.89300333754,NA,NA,NA,NA,NA,17.5629420311003,0,119.93831938233,9.6879540136,13
"378",320,346098426489998,NA,NA,395.340753598958,NA,NA,NA,NA,768.136336813724,543.031918083741,NA,0,1182.48388387972,0,NA
"379",321,346098427489998,NA,NA,2015.96935732969,NA,NA,NA,NA,197.893248335409,NA,NA,0,31.8771652348923,4166.44326167552,64
"380",322,346098428489998,NA,NA,15.725353762409,160.494007474397,NA,NA,NA,190.506790389096,NA,54.7517612487793,997.9024,128.23994015277,1283.40011176909,31
"381",323,346098429489998,NA,NA,1262.60398492849,50.5552734124932,NA,11.6028394312673,NA,NA,NA,25.5929371389159,0,1112.6264988916,469.839967834667,11
"382",324,346098430489998,NA,NA,3398.81207963854,1307.48168996491,NA,559.931634524301,NA,NA,939.506976059482,NA,0,69.4886198895333,2120.41640062578,72
"383",324,346098430489998,NA,NA,3398.81207963854,1307.48168996491,NA,559.931634524301,NA,NA,939.506976059482,NA,0,69.4886198895333,2120.41640062578,72
"384",325,346098431489998,NA,NA,308.269515706955,NA,NA,NA,NA,378.459060672818,NA,48.0782819116883,2614.26757993482,335.47544571712,3761.02703893156,55
"385",326,346098432489998,NA,NA,688.184778194389,NA,NA,NA,NA,NA,1894.34915264897,NA,1.43106764026667,182.5930967264,387.295187946567,NA
"386",326,346098432489998,NA,NA,688.184778194389,NA,NA,NA,NA,NA,1894.34915264897,NA,1.43106764026667,182.5930967264,387.295187946567,82
"387",327,346098433489998,NA,1738.4142585542,NA,4029.47391308114,2648.77887940623,NA,NA,NA,NA,NA,0,37.8851873027636,6.75129054352,NA
"388",327,346098433489998,NA,1738.4142585542,NA,4029.47391308114,2648.77887940623,NA,NA,NA,NA,NA,0,37.8851873027636,6.75129054352,NA
"389",327,346098433489998,NA,1738.4142585542,NA,4029.47391308114,2648.77887940623,NA,NA,NA,NA,NA,0,37.8851873027636,6.75129054352,114
"390",328,346098434489998,NA,NA,787.715660768575,NA,NA,NA,NA,219.674031731613,NA,NA,1861.50887308864,471.5130526568,997.9024,NA
"391",329,346098436489998,NA,NA,933.274423014691,NA,NA,NA,NA,272.983320933562,NA,NA,1459.57569032632,113.1991452672,3759.4568939362,179
"392",330,346098440489998,NA,121.952473472558,1162.04482276346,1369.407443372,NA,NA,NA,NA,730.02929900471,NA,2121.06365409017,179.279356356706,1160.16121904516,55
"393",330,346098440489998,NA,121.952473472558,1162.04482276346,1369.407443372,NA,NA,NA,NA,730.02929900471,NA,2121.06365409017,179.279356356706,1160.16121904516,42
"394",331,346098441489998,NA,NA,318.453679197039,NA,NA,NA,NA,551.215444072216,NA,160.867404730672,2460.7366,602.079648509632,2677.15117995706,116
"395",332,346098442489998,NA,NA,1172.97284343541,NA,NA,NA,NA,139.871844812627,93.706164607293,402.518610753779,2907.67459133272,152.928527680267,3159.36175208143,107
"396",333,346098443489998,302.628943418206,NA,2641.32233707364,NA,NA,NA,NA,608.49084103713,NA,NA,215.4562,680.388,2319.58183530593,79
"397",334,346098444489998,NA,9759.31305900751,NA,614.14502325062,1674.45792224233,NA,NA,NA,NA,NA,0,26.7529138898909,1752.59801551588,141
"398",335,346098445489998,NA,608.266285957214,NA,9130.14769132229,796.626235247809,NA,NA,NA,NA,NA,0,10.1474086902,658.195974680648,46
"399",336,346098446489998,188.447196937265,NA,1243.58832520599,NA,NA,NA,NA,NA,2128.89026623676,NA,0,549.69740374144,3014.30879025261,99
"400",337,346098447489998,195.21583390918,NA,95.6514909341925,NA,NA,NA,NA,1236.4,1450.95584479165,271.900212324736,2002.3003281584,330.3025646152,847.95863544148,68
"401",337,346098447489998,195.21583390918,NA,95.6514909341925,NA,NA,NA,NA,1236.4,1450.95584479165,271.900212324736,2002.3003281584,330.3025646152,847.95863544148,NA
"402",338,346098448489998,NA,18.3240314603129,NA,NA,NA,4913.64870426312,NA,NA,1112.82685672628,NA,0,20.9198692181818,124.843675932667,33
"403",339,346098449489998,NA,NA,166.931869858424,NA,NA,NA,NA,1155.03031846182,NA,NA,0,1149.39667884811,1060.2957259292,59
"404",340,346098451489998,NA,4523.2795678015,24.1720153811568,NA,NA,347.691614258509,NA,NA,223.205438227409,NA,0,218.2531673399,45.3592,2
"405",341,346098454489998,NA,69.7801452273908,1299.13563734143,6327.29908493418,NA,75.8424510774933,NA,NA,NA,NA,0,48.75908976416,1796.86469110578,42
"406",342,346098455489998,NA,98.6813971072398,113.059448561037,2980.81827829746,NA,NA,NA,NA,NA,324.540828572056,2511.7657,37.5724371651,854.912039242682,93
"407",343,346098458489998,NA,97.2126905858603,691.104569581704,140.063892363866,NA,NA,NA,789.79399407154,NA,310.23009704151,483.831466666667,22.5619835944,1639.2506536206,55
"408",344,346098459489998,NA,881.332680467519,NA,NA,NA,NA,NA,NA,74.372191347775,NA,0,106.25568140104,998.077287193208,34
"409",345,346098463489998,NA,NA,1019.25499313778,NA,NA,NA,NA,731.886784420089,835.997974770525,NA,2473.57511786312,90.4581944292444,3315.0982854824,85
"410",346,346098473489998,NA,1846.98547016368,201.472987357414,NA,NA,NA,NA,1236.4,NA,NA,1088.6208,176.36134311581,1789.48439458203,151
"411",347,346098494489998,NA,46.2411381664587,275.551218601992,1037.99648460908,NA,NA,NA,NA,2393.40354333349,239.301819994311,0,22.268645648,418.223282431754,81
"412",348,346098495489998,NA,NA,1321.20862489754,NA,NA,NA,NA,391.218220890879,780.117480299926,NA,678.846973019086,443.130407031067,1315.63265838491,138
"413",349,346098496489998,NA,450.040324781013,1323.01571960276,97.8583911933512,NA,NA,NA,477.120890582514,781.282761222891,545.14169886177,2430.67607114381,296.4732480127,1788.96664136364,145
"414",349,346098496489998,NA,450.040324781013,1323.01571960276,97.8583911933512,NA,NA,NA,477.120890582514,781.282761222891,545.14169886177,2430.67607114381,296.4732480127,1788.96664136364,96
"415",350,346098497489998,NA,NA,273.900308956245,NA,NA,NA,NA,1057.10877604093,NA,106.779914670542,1764.47288,45.3408108466824,2166.62037280436,38
"416",350,346098497489998,NA,NA,273.900308956245,NA,NA,NA,NA,1057.10877604093,NA,106.779914670542,1764.47288,45.3408108466824,2166.62037280436,NA
"417",351,346098498489998,NA,NA,3281.15866118445,487.053923438782,NA,282.100619881378,NA,139.871844812627,NA,NA,0,11.49840297872,2934.71012653111,125
"418",352,346098499489998,NA,NA,2438.70740574477,NA,NA,NA,NA,NA,NA,23.538180489859,3574.49190416287,12.7198083008,4483.23100191561,109
"419",353,346098500489998,NA,232.893951931483,2174.57139903182,422.741223300347,NA,NA,NA,891.59705350151,NA,1284.40748995137,1588.58926728923,75.1359898668952,1554.93646679101,62
"420",354,346098501489998,NA,NA,2555.61583892333,NA,NA,NA,NA,111.317624872927,NA,NA,1810.3929124886,292.768008052,3387.86300689655,162
"421",355,346098502489998,NA,NA,369.274745673599,21.5988181394527,NA,5.40540644039102,NA,608.49084103713,NA,NA,1088.6208,774.760576463307,0,13
"422",356,346098503489998,NA,416.430956404818,220.453846350704,480.205573056932,NA,8055.35513552267,NA,NA,NA,128.56274069833,0,0,446.508744287348,43
"423",357,346098504489998,NA,NA,2102.59602986836,NA,NA,NA,NA,NA,NA,21.5464343369394,1958.78387589787,557.981587281333,2810.81212115966,124
"424",358,346098505489998,NA,NA,439.180999721993,NA,NA,NA,NA,205.342154358886,NA,NA,2124.28350249772,325.176561742489,5232.50771428571,110
"425",359,346098506489998,NA,NA,2521.00353116714,NA,NA,NA,NA,608.49084103713,887.62105554161,NA,0,144.049869076764,2127.629975,84
"426",360,346098507489998,NA,NA,1763.37239462382,NA,NA,NA,NA,679.350566241557,NA,NA,2514.19565714286,536.158293378667,1422.34289642493,49
"427",361,346098508489998,85.2347988224866,NA,613.815749768736,NA,NA,NA,NA,83.0593089091718,NA,NA,1045.11136761566,426.959094499815,1190.13837629498,50
"428",361,346098508489998,85.2347988224866,NA,613.815749768736,NA,NA,NA,NA,83.0593089091718,NA,NA,1045.11136761566,426.959094499815,1190.13837629498,0
"429",362,346098509489998,68.3746625722851,NA,382.570449272484,NA,NA,NA,NA,NA,NA,NA,4317.76384761905,257.035466666667,2469.64618480522,89
"430",363,346098510489998,NA,108.125343955362,1903.13637171977,5499.02964373161,NA,NA,NA,NA,NA,NA,0,240.09220814,0,NA
"431",364,346098511489998,NA,NA,5243.6539708446,2283.33882522251,NA,NA,NA,NA,NA,258.976614616408,0,171.9732719682,3615.15442737813,160
"432",365,346098512489998,NA,NA,1278.1074668417,NA,NA,NA,NA,NA,NA,NA,0,495.139833428327,1928.2851306441,77
"433",366,346098513489998,NA,NA,61.1280107110723,NA,NA,NA,NA,731.135086576049,3922.64498012541,386.870124742392,404.452866666667,0,627.359930902765,NA
"434",367,346098514489998,NA,NA,727.488562526645,9346.41045104968,NA,1775.83233985655,NA,NA,NA,NA,0,1.51170117813333,180.49472853831,45
"435",368,346098515489998,NA,NA,253.0493363041,5318.4832542821,NA,63.1194537370795,NA,NA,NA,570.539842220312,0,30.1113874056,601.20258710076,40
"436",369,346098516489998,183.010543619707,NA,564.484153184828,NA,NA,NA,NA,130.353771499394,NA,NA,0,264.792005254105,4156.0367,119
"437",370,346098517489998,NA,107.366626611997,NA,2444.17428484293,NA,7257.87597882727,NA,NA,NA,117.032795528321,0,14.5034000836,85.43574963408,NA
"438",370,346098517489998,NA,107.366626611997,NA,2444.17428484293,NA,7257.87597882727,NA,NA,NA,117.032795528321,0,14.5034000836,85.43574963408,NA
"439",371,346098519489998,608.628082342543,133.317878347564,NA,NA,NA,NA,14.7673655915826,NA,NA,1266.81275114767,0,39.3663110934769,20.6579253362667,24
"440",371,346098519489998,608.628082342543,133.317878347564,NA,NA,NA,NA,14.7673655915826,NA,NA,1266.81275114767,0,39.3663110934769,20.6579253362667,NA
"441",372,346098521489998,NA,NA,1507.26316291142,NA,NA,NA,NA,140.583500874092,NA,NA,1757.6192863168,460.732817522262,2917.71082386773,158
"442",373,346098523489998,NA,806.879491126216,NA,NA,NA,5083.89777653679,NA,NA,NA,NA,0,0.5214947224,5.4856509296,45
"443",374,346098524489998,NA,356.48773728316,NA,430.061045294204,1076.45977167551,408.201558980839,NA,NA,NA,NA,0,19.4197940392696,1.4450080344,NA
"444",374,346098524489998,NA,356.48773728316,NA,430.061045294204,1076.45977167551,408.201558980839,NA,NA,NA,NA,0,19.4197940392696,1.4450080344,38
"445",375,346098525489998,NA,2383.75274732391,NA,18.7460845372989,NA,2049.0404701961,NA,NA,NA,NA,0,35.1106667533333,312.16470902912,41
"446",375,346098525489998,NA,2383.75274732391,NA,18.7460845372989,NA,2049.0404701961,NA,NA,NA,NA,0,35.1106667533333,312.16470902912,41
"447",376,346098529489998,NA,1007.81328151757,1243.37831185747,NA,335.147820602331,2439.74633543606,NA,NA,NA,NA,0,77.2441245657333,2718.66607351667,105
"448",377,346098530489998,NA,NA,3282.01195212276,NA,NA,272.921983123215,NA,NA,NA,NA,0,635.0288,3034.6768,80
"449",378,346098531489998,NA,NA,62.0403999120593,NA,NA,NA,NA,1073.72089462587,990.687925588625,261.871825028714,0,76.611590824128,5.3314750088,24
"450",379,346098532489998,NA,1638.12486596573,NA,NA,NA,101.055379676994,NA,1123.42028339967,NA,NA,0,612.8590770973,2433.31837981502,83
"451",380,346098557489998,NA,NA,666.845781450633,NA,NA,NA,NA,111.317624872927,433.535233903431,NA,0,869.478083466575,0,8
"452",381,346098558489998,NA,NA,2700.06290643018,999.646461026825,NA,NA,NA,NA,NA,112.509269415507,3946.2504,1.6424112728,3482.80551345531,78
"453",382,346098559489998,130.815603087416,NA,2509.93231520248,NA,NA,NA,NA,125.594734842777,NA,178.388444478941,2411.92615652174,170.03574693632,1953.24558594536,147
"454",383,346098560489998,NA,NA,36.0814473888309,NA,NA,NA,NA,159.521012841911,NA,NA,1061.16189429259,64.64802063116,0.6923628288,NA
"455",384,346098562489998,NA,2108.17605937086,435.040164208271,1017.64639485587,NA,2570.86620034212,NA,NA,NA,951.653824095478,0,2.6075189712,1214.5655219832,46
"456",385,346098563489998,NA,NA,4710.24027014748,NA,NA,NA,NA,NA,NA,NA,2923.57046277585,110.44245803088,3883.55574642531,126
"457",386,346098564489998,NA,NA,3358.79985034444,10.6482506056224,NA,NA,NA,NA,NA,NA,2432.45209066176,327.164564463624,3345.96858698479,88
"458",386,346098564489998,NA,NA,3358.79985034444,10.6482506056224,NA,NA,NA,NA,NA,NA,2432.45209066176,327.164564463624,3345.96858698479,NA
"459",387,346098565489998,NA,374.023393640045,1555.2435564746,NA,NA,NA,NA,NA,9449.41460503152,6370.61660880523,0,41.2931559528,318.9348573674,NA
"460",388,346098566489998,NA,1475.18999839478,3245.60077098311,268.603348497292,NA,NA,NA,NA,NA,435.68020630729,408.2328,48.5088483496667,3934.12889759333,92
"461",388,346098566489998,NA,1475.18999839478,3245.60077098311,268.603348497292,NA,NA,NA,NA,NA,435.68020630729,408.2328,48.5088483496667,3934.12889759333,129
"462",389,346098567489998,NA,NA,106.807445110171,NA,NA,NA,NA,546.31130396449,NA,NA,1423.59763256253,24.1244417173333,855.941817598133,36
"463",390,346098568489998,NA,NA,178.191145513645,NA,NA,NA,NA,1155.03031846182,NA,178.388444478941,339.54938623405,31.5798234668,153.13272440385,51
"464",391,346098569489998,249.057547125336,NA,206.805267811726,NA,NA,NA,NA,90.1238879001107,NA,NA,2187.02309250455,336.106720685221,1310.6705548327,75
"465",392,346098570489998,NA,NA,604.241337496664,433.525147121382,NA,NA,NA,NA,1865.52075397656,450.014899859911,0,355.7334892601,1404.14720038434,NA
"466",392,346098570489998,NA,NA,604.241337496664,433.525147121382,NA,NA,NA,NA,1865.52075397656,450.014899859911,0,355.7334892601,1404.14720038434,77
"467",392,346098570489998,NA,NA,604.241337496664,433.525147121382,NA,NA,NA,NA,1865.52075397656,450.014899859911,0,355.7334892601,1404.14720038434,NA
"468",393,346098571489998,NA,319.616769850052,NA,5514.80481717466,NA,7200.93502539157,NA,NA,NA,670.703323497811,0,23.1031868892,181.085946588,57
"469",393,346098571489998,NA,319.616769850052,NA,5514.80481717466,NA,7200.93502539157,NA,NA,NA,670.703323497811,0,23.1031868892,181.085946588,67
"470",394,346098572489998,NA,NA,86.4247917759298,NA,NA,NA,NA,83.0593089091718,NA,NA,1459.36566480584,0,2137.17507172517,103
"471",395,346098573489998,NA,220.997780016171,NA,4827.04354788034,NA,NA,NA,NA,NA,NA,0,9.651643974,144.07278495696,NA
"472",395,346098573489998,NA,220.997780016171,NA,4827.04354788034,NA,NA,NA,NA,NA,NA,0,9.651643974,144.07278495696,83
"473",395,346098573489998,NA,220.997780016171,NA,4827.04354788034,NA,NA,NA,NA,NA,NA,0,9.651643974,144.07278495696,NA
"474",396,346098577489998,NA,38.5842909156007,151.181415064213,NA,NA,NA,NA,509.848254381967,NA,NA,0,306.6111662048,1367.23948806895,47
"475",397,346098578489998,15.3805750283035,NA,931.86393389643,NA,NA,NA,NA,NA,NA,NA,2591.44600770487,171.15010681436,1906.69610878496,144
"476",398,346098579489998,140.559302583746,NA,750.096865206895,NA,NA,NA,NA,125.594734842777,417.879603437007,NA,147.1845485468,224.549853522775,19.0404767432,0
"477",398,346098579489998,140.559302583746,NA,750.096865206895,NA,NA,NA,NA,125.594734842777,417.879603437007,NA,147.1845485468,224.549853522775,19.0404767432,NA
"478",399,346098580489998,497.251296667514,85.4005651258911,621.15632181579,NA,NA,NA,NA,1027.09694701238,1161.89386675043,415.922042386256,1210.73977362823,343.657192669252,1208.05185482704,31
